日期,商品编码,商品名称,品类,仓库,可用库存,锁定库存,入库量,平均发货时长(小时),是否缺货
2025-07-06,SKU_电_005,电子商品5,电子,华东仓,159,35,91,13.1,False
2025-07-06,SKU_电_001,电子商品1,电子,华南仓,515,34,83,17.8,False
2025-07-06,SKU_电_002,电子商品2,电子,华南仓,118,27,64,20.0,False
2025-07-06,SKU_电_003,电子商品3,电子,华南仓,408,48,147,18.3,False
2025-07-06,SKU_电_004,电子商品4,电子,华南仓,255,28,276,15.0,False
2025-07-06,SKU_电_005,电子商品5,电子,华南仓,731,35,151,19.2,False
2025-07-06,SKU_电_001,电子商品1,电子,华北仓,353,28,156,14.8,False
2025-07-06,SKU_电_002,电子商品2,电子,华北仓,668,15,211,13.9,False
2025-07-06,SKU_电_003,电子商品3,电子,华北仓,223,39,127,15.9,False
2025-07-06,SKU_电_004,电子商品4,电子,华北仓,253,21,165,14.9,False
2025-07-06,SKU_电_005,电子商品5,电子,华北仓,770,12,112,18.1,False
2025-07-06,SKU_服_001,服装商品1,服装,华东仓,224,35,63,13.7,False
2025-07-06,SKU_服_002,服装商品2,服装,华东仓,669,20,151,15.0,False
2025-07-06,SKU_服_003,服装商品3,服装,华东仓,260,17,248,14.0,False
2025-07-06,SKU_服_004,服装商品4,服装,华东仓,507,17,260,13.6,False
2025-07-06,SKU_服_005,服装商品5,服装,华东仓,506,8,22,21.7,False
2025-07-06,SKU_服_001,服装商品1,服装,华南仓,276,19,201,18.4,False
2025-07-06,SKU_服_002,服装商品2,服装,华南仓,184,23,146,19.7,False
2025-07-06,SKU_服_003,服装商品3,服装,华南仓,370,22,121,21.3,False
2025-07-06,SKU_服_004,服装商品4,服装,华南仓,137,48,150,20.3,False
2025-07-06,SKU_服_005,服装商品5,服装,华南仓,680,18,136,15.1,False
2025-07-06,SKU_服_001,服装商品1,服装,华北仓,156,18,63,17.2,False
2025-07-06,SKU_服_002,服装商品2,服装,华北仓,710,18,65,12.5,False
2025-07-06,SKU_服_003,服装商品3,服装,华北仓,117,29,98,19.3,False
2025-07-06,SKU_服_004,服装商品4,服装,华北仓,248,7,69,22.6,False
2025-07-06,SKU_服_005,服装商品5,服装,华北仓,623,16,231,14.1,False
2025-07-07,SKU_美_001,美妆商品1,美妆,华东仓,561,19,124,17.3,False
2025-07-07,SKU_美_002,美妆商品2,美妆,华东仓,479,32,126,16.8,False
2025-07-07,SKU_美_003,美妆商品3,美妆,华东仓,453,23,106,12.7,False
2025-07-07,SKU_美_004,美妆商品4,美妆,华东仓,303,27,120,14.4,False
2025-07-07,SKU_美_005,美妆商品5,美妆,华东仓,536,43,219,14.6,False
2025-07-07,SKU_美_001,美妆商品1,美妆,华南仓,306,41,150,22.2,False
2025-07-07,SKU_美_002,美妆商品2,美妆,华南仓,221,12,150,18.9,False
2025-07-07,SKU_美_003,美妆商品3,美妆,华南仓,167,26,12,20.6,False
2025-07-07,SKU_美_004,美妆商品4,美妆,华南仓,572,12,44,15.3,False
2025-07-07,SKU_美_005,美妆商品5,美妆,华南仓,169,26,252,13.1,False
2025-07-07,SKU_美_001,美妆商品1,美妆,华北仓,451,27,275,22.8,False
2025-07-07,SKU_美_002,美妆商品2,美妆,华北仓,662,24,13,17.0,False
2025-07-07,SKU_美_003,美妆商品3,美妆,华北仓,347,7,4,17.5,False
2025-07-07,SKU_美_004,美妆商品4,美妆,华北仓,369,18,135,14.8,False
2025-07-07,SKU_美_005,美妆商品5,美妆,华北仓,616,9,187,15.5,False
2025-07-07,SKU_食_001,食品商品1,食品,华东仓,670,43,86,18.7,False
2025-07-07,SKU_食_002,食品商品2,食品,华东仓,789,36,172,19.9,False
2025-07-07,SKU_食_003,食品商品3,食品,华东仓,592,10,73,23.6,False
2025-07-07,SKU_食_004,食品商品4,食品,华东仓,214,12,87,13.7,False
2025-07-07,SKU_食_005,食品商品5,食品,华东仓,530,36,141,21.5,False
2025-07-07,SKU_食_001,食品商品1,食品,华南仓,173,18,262,19.7,False
2025-07-07,SKU_食_002,食品商品2,食品,华南仓,195,31,17,16.8,False
2025-07-07,SKU_食_003,食品商品3,食品,华南仓,345,20,169,14.9,False
2025-07-07,SKU_食_004,食品商品4,食品,华南仓,499,12,145,23.8,False
2025-07-07,SKU_食_005,食品商品5,食品,华南仓,358,5,109,15.1,False
2025-07-07,SKU_食_001,食品商品1,食品,华北仓,507,23,25,23.9,False
2025-07-07,SKU_食_002,食品商品2,食品,华北仓,416,47,126,21.4,False
2025-07-07,SKU_食_003,食品商品3,食品,华北仓,367,42,257,21.0,False
2025-07-07,SKU_食_004,食品商品4,食品,华北仓,221,24,295,17.1,False
2025-07-07,SKU_食_005,食品商品5,食品,华北仓,495,42,7,12.5,False
2025-07-07,SKU_电_001,电子商品1,电子,华东仓,415,44,221,22.2,False
2025-07-07,SKU_电_002,电子商品2,电子,华东仓,701,18,259,15.7,False
2025-07-07,SKU_电_003,电子商品3,电子,华东仓,410,20,81,12.9,False
2025-07-07,SKU_电_004,电子商品4,电子,华东仓,116,26,80,15.5,False
2025-07-07,SKU_电_005,电子商品5,电子,华东仓,291,13,129,23.5,False
2025-07-07,SKU_电_001,电子商品1,电子,华南仓,115,37,138,13.4,False
2025-07-07,SKU_电_002,电子商品2,电子,华南仓,379,12,131,18.9,False
2025-07-07,SKU_电_003,电子商品3,电子,华南仓,797,25,138,15.9,False
2025-07-07,SKU_电_004,电子商品4,电子,华南仓,684,9,1,21.8,False
2025-07-07,SKU_电_005,电子商品5,电子,华南仓,612,43,200,14.5,False
2025-07-07,SKU_电_001,电子商品1,电子,华北仓,784,42,205,18.2,False
2025-07-07,SKU_电_002,电子商品2,电子,华北仓,498,45,5,14.1,False
2025-07-07,SKU_电_003,电子商品3,电子,华北仓,330,48,272,23.5,False
2025-07-07,SKU_电_004,电子商品4,电子,华北仓,776,11,242,18.6,False
2025-07-07,SKU_电_005,电子商品5,电子,华北仓,254,42,82,18.5,False
2025-07-07,SKU_服_001,服装商品1,服装,华东仓,292,45,189,20.3,False
2025-07-07,SKU_服_002,服装商品2,服装,华东仓,693,28,224,14.1,False
2025-07-07,SKU_服_003,服装商品3,服装,华东仓,740,18,253,20.5,False
2025-07-07,SKU_服_004,服装商品4,服装,华东仓,108,24,291,14.8,False
2025-07-07,SKU_服_005,服装商品5,服装,华东仓,493,29,248,19.2,False
2025-07-07,SKU_服_001,服装商品1,服装,华南仓,474,15,246,21.7,False
2025-07-07,SKU_服_002,服装商品2,服装,华南仓,121,33,243,19.6,False
2025-07-07,SKU_服_003,服装商品3,服装,华南仓,257,25,21,23.7,False
2025-07-07,SKU_服_004,服装商品4,服装,华南仓,570,14,257,17.4,False
2025-07-07,SKU_服_005,服装商品5,服装,华南仓,534,21,164,22.7,False
2025-07-07,SKU_服_001,服装商品1,服装,华北仓,209,43,135,22.2,False
2025-07-07,SKU_服_002,服装商品2,服装,华北仓,686,22,53,23.1,False
2025-07-07,SKU_服_003,服装商品3,服装,华北仓,124,13,225,19.7,False
2025-07-07,SKU_服_004,服装商品4,服装,华北仓,609,39,192,12.8,False
2025-07-07,SKU_服_005,服装商品5,服装,华北仓,298,26,52,20.3,False
2025-07-08,SKU_美_001,美妆商品1,美妆,华东仓,781,44,201,18.8,False
2025-07-08,SKU_美_002,美妆商品2,美妆,华东仓,448,47,175,15.3,False
2025-07-08,SKU_美_003,美妆商品3,美妆,华东仓,649,11,211,20.6,False
2025-07-08,SKU_美_004,美妆商品4,美妆,华东仓,713,46,171,14.2,False
2025-07-08,SKU_美_005,美妆商品5,美妆,华东仓,714,38,30,12.6,False
2025-07-08,SKU_美_001,美妆商品1,美妆,华南仓,794,19,144,20.4,False
2025-07-08,SKU_美_002,美妆商品2,美妆,华南仓,410,43,266,14.3,False
2025-07-08,SKU_美_003,美妆商品3,美妆,华南仓,546,24,92,20.0,False
2025-07-08,SKU_美_004,美妆商品4,美妆,华南仓,312,27,267,13.9,False
2025-07-08,SKU_美_005,美妆商品5,美妆,华南仓,303,43,176,20.7,False
2025-07-08,SKU_美_001,美妆商品1,美妆,华北仓,667,22,186,15.6,False
2025-07-08,SKU_美_002,美妆商品2,美妆,华北仓,155,14,57,18.2,False
2025-07-08,SKU_美_003,美妆商品3,美妆,华北仓,195,10,214,20.7,False
2025-07-08,SKU_美_004,美妆商品4,美妆,华北仓,779,27,189,19.1,False
2025-07-08,SKU_美_005,美妆商品5,美妆,华北仓,386,33,282,16.8,False
2025-07-08,SKU_食_001,食品商品1,食品,华东仓,328,27,277,16.9,False
2025-07-08,SKU_食_002,食品商品2,食品,华东仓,127,40,180,22.1,False
2025-07-08,SKU_食_003,食品商品3,食品,华东仓,513,33,111,24.0,False
2025-07-08,SKU_食_004,食品商品4,食品,华东仓,628,32,270,12.1,False
2025-07-08,SKU_食_005,食品商品5,食品,华东仓,182,34,172,22.9,False
2025-07-08,SKU_食_001,食品商品1,食品,华南仓,226,8,245,18.5,False
2025-07-08,SKU_食_002,食品商品2,食品,华南仓,746,36,10,16.6,False
2025-07-08,SKU_食_003,食品商品3,食品,华南仓,786,11,111,19.1,False
2025-07-08,SKU_食_004,食品商品4,食品,华南仓,641,26,277,18.7,False
2025-07-08,SKU_食_005,食品商品5,食品,华南仓,222,16,254,23.4,False
2025-07-08,SKU_食_001,食品商品1,食品,华北仓,130,36,2,13.2,False
2025-07-08,SKU_食_002,食品商品2,食品,华北仓,499,38,168,22.9,False
2025-07-08,SKU_食_003,食品商品3,食品,华北仓,374,18,266,18.7,False
2025-07-08,SKU_食_004,食品商品4,食品,华北仓,793,25,149,17.2,False
2025-07-08,SKU_食_005,食品商品5,食品,华北仓,192,48,9,14.9,False
2025-07-08,SKU_电_001,电子商品1,电子,华东仓,669,7,277,13.4,False
2025-07-08,SKU_电_002,电子商品2,电子,华东仓,595,36,24,17.4,False
2025-07-08,SKU_电_003,电子商品3,电子,华东仓,634,45,107,18.4,False
2025-07-08,SKU_电_004,电子商品4,电子,华东仓,653,43,188,15.9,False
2025-07-08,SKU_电_005,电子商品5,电子,华东仓,182,49,180,16.8,False
2025-07-08,SKU_电_001,电子商品1,电子,华南仓,153,24,30,12.9,False
2025-07-08,SKU_电_002,电子商品2,电子,华南仓,238,15,4,13.1,False
2025-07-08,SKU_电_003,电子商品3,电子,华南仓,109,42,35,15.8,False
2025-07-08,SKU_电_004,电子商品4,电子,华南仓,637,23,77,18.6,False
2025-07-08,SKU_电_005,电子商品5,电子,华南仓,768,20,32,13.9,False
2025-07-08,SKU_电_001,电子商品1,电子,华北仓,171,37,199,22.7,False
2025-07-08,SKU_电_002,电子商品2,电子,华北仓,405,27,195,22.4,False
2025-07-08,SKU_电_003,电子商品3,电子,华北仓,421,33,106,22.6,False
2025-07-08,SKU_电_004,电子商品4,电子,华北仓,348,36,77,19.2,False
2025-07-08,SKU_电_005,电子商品5,电子,华北仓,481,44,298,14.7,False
2025-07-08,SKU_服_001,服装商品1,服装,华东仓,713,12,180,23.6,False
2025-07-08,SKU_服_002,服装商品2,服装,华东仓,469,34,57,17.0,False
2025-07-08,SKU_服_003,服装商品3,服装,华东仓,635,46,4,18.2,False
2025-07-08,SKU_服_004,服装商品4,服装,华东仓,403,34,160,20.7,False
2025-07-08,SKU_服_005,服装商品5,服装,华东仓,698,34,256,19.4,False
2025-07-08,SKU_服_001,服装商品1,服装,华南仓,309,29,58,18.4,False
2025-07-08,SKU_服_002,服装商品2,服装,华南仓,174,16,118,12.6,False
2025-07-08,SKU_服_003,服装商品3,服装,华南仓,643,15,59,15.8,False
2025-07-08,SKU_服_004,服装商品4,服装,华南仓,792,17,263,14.6,False
2025-07-08,SKU_服_005,服装商品5,服装,华南仓,224,28,224,19.9,False
2025-07-08,SKU_服_001,服装商品1,服装,华北仓,124,42,65,16.5,False
2025-07-08,SKU_服_002,服装商品2,服装,华北仓,571,49,148,22.3,False
2025-07-08,SKU_服_003,服装商品3,服装,华北仓,223,46,2,18.7,False
2025-07-08,SKU_服_004,服装商品4,服装,华北仓,642,35,281,20.8,False
2025-07-08,SKU_服_005,服装商品5,服装,华北仓,316,17,39,14.4,False
2025-07-09,SKU_美_001,美妆商品1,美妆,华东仓,610,49,234,21.3,False
2025-07-09,SKU_美_002,美妆商品2,美妆,华东仓,114,12,130,23.1,False
2025-07-09,SKU_美_003,美妆商品3,美妆,华东仓,295,28,243,18.2,False
2025-07-09,SKU_美_004,美妆商品4,美妆,华东仓,743,32,181,20.1,False
2025-07-09,SKU_美_005,美妆商品5,美妆,华东仓,245,36,215,13.4,False
2025-07-09,SKU_美_001,美妆商品1,美妆,华南仓,440,5,194,17.0,False
2025-07-09,SKU_美_002,美妆商品2,美妆,华南仓,298,25,199,18.4,False
2025-07-09,SKU_美_003,美妆商品3,美妆,华南仓,197,28,7,18.0,False
2025-07-09,SKU_美_004,美妆商品4,美妆,华南仓,386,41,165,13.1,False
2025-07-09,SKU_美_005,美妆商品5,美妆,华南仓,520,27,169,14.6,False
2025-07-09,SKU_美_001,美妆商品1,美妆,华北仓,307,16,233,16.0,False
2025-07-09,SKU_美_002,美妆商品2,美妆,华北仓,378,45,208,16.4,False
2025-07-09,SKU_美_003,美妆商品3,美妆,华北仓,512,7,100,20.0,False
2025-07-09,SKU_美_004,美妆商品4,美妆,华北仓,683,23,78,18.5,False
2025-07-09,SKU_美_005,美妆商品5,美妆,华北仓,490,49,110,21.3,False
2025-07-09,SKU_食_001,食品商品1,食品,华东仓,436,21,224,23.6,False
2025-07-09,SKU_食_002,食品商品2,食品,华东仓,644,28,84,17.5,False
2025-07-09,SKU_食_003,食品商品3,食品,华东仓,529,42,265,13.5,False
2025-07-09,SKU_食_004,食品商品4,食品,华东仓,467,6,260,17.3,False
2025-07-09,SKU_食_005,食品商品5,食品,华东仓,262,35,102,18.7,False
2025-07-09,SKU_食_001,食品商品1,食品,华南仓,671,18,178,19.1,False
2025-07-09,SKU_食_002,食品商品2,食品,华南仓,351,25,64,22.5,False
2025-07-09,SKU_食_003,食品商品3,食品,华南仓,162,10,291,15.7,False
2025-07-09,SKU_食_004,食品商品4,食品,华南仓,542,49,119,20.5,False
2025-07-09,SKU_食_005,食品商品5,食品,华南仓,406,34,172,17.8,False
2025-07-09,SKU_食_001,食品商品1,食品,华北仓,624,35,263,23.3,False
2025-07-09,SKU_食_002,食品商品2,食品,华北仓,501,34,73,16.9,False
2025-07-09,SKU_食_003,食品商品3,食品,华北仓,283,33,37,18.8,False
2025-07-09,SKU_食_004,食品商品4,食品,华北仓,672,26,102,14.6,False
2025-07-09,SKU_食_005,食品商品5,食品,华北仓,117,38,115,20.7,False
2025-07-09,SKU_电_001,电子商品1,电子,华东仓,160,25,62,22.0,False
2025-07-09,SKU_电_002,电子商品2,电子,华东仓,408,27,89,12.8,False
2025-07-09,SKU_电_003,电子商品3,电子,华东仓,658,35,14,20.2,False
2025-07-09,SKU_电_004,电子商品4,电子,华东仓,521,32,153,21.4,False
2025-07-09,SKU_电_005,电子商品5,电子,华东仓,523,16,195,21.8,False
2025-07-09,SKU_电_001,电子商品1,电子,华南仓,424,44,126,21.0,False
2025-07-09,SKU_电_002,电子商品2,电子,华南仓,175,22,19,16.1,False
2025-07-09,SKU_电_003,电子商品3,电子,华南仓,213,11,182,23.7,False
2025-07-09,SKU_电_004,电子商品4,电子,华南仓,747,19,122,16.5,False
2025-07-09,SKU_电_005,电子商品5,电子,华南仓,370,15,20,17.8,False
2025-07-09,SKU_电_001,电子商品1,电子,华北仓,364,19,13,13.4,False
2025-07-09,SKU_电_002,电子商品2,电子,华北仓,600,15,265,17.5,False
2025-07-09,SKU_电_003,电子商品3,电子,华北仓,361,7,48,12.3,False
2025-07-09,SKU_电_004,电子商品4,电子,华北仓,681,31,196,17.2,False
2025-07-09,SKU_电_005,电子商品5,电子,华北仓,712,16,206,17.3,False
2025-07-09,SKU_服_001,服装商品1,服装,华东仓,322,30,131,16.3,False
2025-07-09,SKU_服_002,服装商品2,服装,华东仓,294,22,106,14.2,False
2025-07-09,SKU_服_003,服装商品3,服装,华东仓,670,28,287,22.4,False
2025-07-09,SKU_服_004,服装商品4,服装,华东仓,435,27,6,23.1,False
2025-07-09,SKU_服_005,服装商品5,服装,华东仓,742,26,189,12.1,False
2025-07-09,SKU_服_001,服装商品1,服装,华南仓,437,24,179,20.2,False
2025-07-09,SKU_服_002,服装商品2,服装,华南仓,333,12,0,21.8,False
2025-07-09,SKU_服_003,服装商品3,服装,华南仓,645,5,162,20.6,False
2025-07-09,SKU_服_004,服装商品4,服装,华南仓,739,35,29,20.6,False
2025-07-09,SKU_服_005,服装商品5,服装,华南仓,164,8,51,23.1,False
2025-07-09,SKU_服_001,服装商品1,服装,华北仓,567,24,211,23.6,False
2025-07-09,SKU_服_002,服装商品2,服装,华北仓,427,25,53,15.4,False
2025-07-09,SKU_服_003,服装商品3,服装,华北仓,458,16,62,21.2,False
2025-07-09,SKU_服_004,服装商品4,服装,华北仓,212,7,100,24.0,False
2025-07-09,SKU_服_005,服装商品5,服装,华北仓,423,5,133,16.2,False
2025-07-10,SKU_美_001,美妆商品1,美妆,华东仓,630,17,161,20.0,False
2025-07-10,SKU_美_002,美妆商品2,美妆,华东仓,765,15,109,23.2,False
2025-07-10,SKU_美_003,美妆商品3,美妆,华东仓,157,39,299,18.6,False
2025-07-10,SKU_美_004,美妆商品4,美妆,华东仓,453,21,276,19.5,False
2025-07-10,SKU_美_005,美妆商品5,美妆,华东仓,696,15,299,23.4,False
2025-07-10,SKU_美_001,美妆商品1,美妆,华南仓,572,24,96,12.7,False
2025-07-10,SKU_美_002,美妆商品2,美妆,华南仓,741,42,63,15.2,False
2025-07-10,SKU_美_003,美妆商品3,美妆,华南仓,482,28,70,12.4,False
2025-07-10,SKU_美_004,美妆商品4,美妆,华南仓,747,18,247,22.1,False
2025-07-10,SKU_美_005,美妆商品5,美妆,华南仓,503,8,154,17.1,False
2025-07-10,SKU_美_001,美妆商品1,美妆,华北仓,300,48,205,18.0,False
2025-07-10,SKU_美_002,美妆商品2,美妆,华北仓,636,19,36,12.8,False
2025-07-10,SKU_美_003,美妆商品3,美妆,华北仓,690,48,269,18.7,False
2025-07-10,SKU_美_004,美妆商品4,美妆,华北仓,192,24,209,19.9,False
2025-07-10,SKU_美_005,美妆商品5,美妆,华北仓,200,21,274,12.5,False
2025-07-10,SKU_食_001,食品商品1,食品,华东仓,117,40,145,22.3,False
2025-07-10,SKU_食_002,食品商品2,食品,华东仓,200,35,4,22.9,False
2025-07-10,SKU_食_003,食品商品3,食品,华东仓,600,46,68,16.7,False
2025-07-10,SKU_食_004,食品商品4,食品,华东仓,548,16,102,20.9,False
2025-07-10,SKU_食_005,食品商品5,食品,华东仓,791,5,51,13.3,False
2025-07-10,SKU_食_001,食品商品1,食品,华南仓,513,21,13,12.7,False
2025-07-10,SKU_食_002,食品商品2,食品,华南仓,336,6,230,13.1,False
2025-07-10,SKU_食_003,食品商品3,食品,华南仓,598,11,186,23.4,False
2025-07-10,SKU_食_004,食品商品4,食品,华南仓,486,46,73,22.6,False
2025-07-10,SKU_食_005,食品商品5,食品,华南仓,417,5,279,13.0,False
2025-07-10,SKU_食_001,食品商品1,食品,华北仓,274,30,162,23.5,False
2025-07-10,SKU_食_002,食品商品2,食品,华北仓,428,21,177,19.8,False
2025-07-10,SKU_食_003,食品商品3,食品,华北仓,269,14,35,16.8,False
2025-07-10,SKU_食_004,食品商品4,食品,华北仓,442,5,49,18.1,False
2025-07-10,SKU_食_005,食品商品5,食品,华北仓,308,34,51,20.1,False
2025-07-10,SKU_电_001,电子商品1,电子,华东仓,396,5,191,23.8,False
2025-07-10,SKU_电_002,电子商品2,电子,华东仓,637,8,121,12.7,False
2025-07-10,SKU_电_003,电子商品3,电子,华东仓,410,11,42,14.6,False
2025-07-10,SKU_电_004,电子商品4,电子,华东仓,439,42,256,19.6,False
2025-07-10,SKU_电_005,电子商品5,电子,华东仓,254,42,196,13.2,False
2025-07-10,SKU_电_001,电子商品1,电子,华南仓,139,23,19,14.5,False
2025-07-10,SKU_电_002,电子商品2,电子,华南仓,655,13,187,18.6,False
2025-07-10,SKU_电_003,电子商品3,电子,华南仓,114,33,221,22.5,False
2025-07-10,SKU_电_004,电子商品4,电子,华南仓,275,12,187,16.1,False
2025-07-10,SKU_电_005,电子商品5,电子,华南仓,755,23,274,18.2,False
2025-07-10,SKU_电_001,电子商品1,电子,华北仓,176,48,290,17.3,False
2025-07-10,SKU_电_002,电子商品2,电子,华北仓,696,8,123,19.4,False
2025-07-10,SKU_电_003,电子商品3,电子,华北仓,425,12,4,13.6,False
2025-07-10,SKU_电_004,电子商品4,电子,华北仓,405,45,222,21.8,False
2025-07-10,SKU_电_005,电子商品5,电子,华北仓,515,19,193,20.5,False
2025-07-10,SKU_服_001,服装商品1,服装,华东仓,282,46,259,19.2,False
2025-07-10,SKU_服_002,服装商品2,服装,华东仓,262,7,185,21.3,False
2025-07-10,SKU_服_003,服装商品3,服装,华东仓,175,25,156,22.3,False
2025-07-10,SKU_服_004,服装商品4,服装,华东仓,680,40,289,12.3,False
2025-07-10,SKU_服_005,服装商品5,服装,华东仓,494,29,15,21.5,False
2025-07-10,SKU_服_001,服装商品1,服装,华南仓,517,7,119,19.8,False
2025-07-10,SKU_服_002,服装商品2,服装,华南仓,725,18,173,14.8,False
2025-07-10,SKU_服_003,服装商品3,服装,华南仓,345,43,53,17.8,False
2025-07-10,SKU_服_004,服装商品4,服装,华南仓,324,21,9,12.8,False
2025-07-10,SKU_服_005,服装商品5,服装,华南仓,610,15,275,18.0,False
