日期,商品编码,商品名称,品类,商品访客数,product_pv,加购人数,支付订单数,支付金额,支付转化率,上架状态,listing_price,actual_selling_price,review_score,review_count
2025-08-12,SKU_服_001,服装热卖商品1,服装,0,4008,207,0,0.0,0.0,下架,244.0,167.15,4.3,4990
2025-08-12,SKU_服_002,服装热卖商品2,服装,0,2538,209,0,0.0,0.0,下架,225.0,179.43,4.5,270
2025-08-12,SKU_服_003,服装热卖商品3,服装,799,1989,120,14,2334.92,0.0175,在售,227.0,166.78,4.2,4031
2025-08-12,SKU_服_004,服装热卖商品4,服装,1240,3206,194,31,6142.65,0.025,在售,267.0,198.15,4.5,2826
2025-08-12,SKU_服_005,服装热卖商品5,服装,1379,2876,154,39,6619.47,0.0283,在售,208.0,169.73,4.7,2129
2025-08-12,SKU_服_006,服装热卖商品6,服装,1469,4313,177,45,7653.6,0.0306,在售,255.0,170.08,4.3,703
2025-08-12,SKU_服_007,服装热卖商品7,服装,1043,2746,148,27,4422.87,0.0259,在售,251.0,163.81,4.2,2976
2025-08-12,SKU_服_008,服装热卖商品8,服装,1202,3523,263,25,4539.75,0.0208,在售,221.0,181.59,4.5,513
2025-08-12,SKU_服_009,服装热卖商品9,服装,730,1579,143,23,4449.12,0.0315,在售,263.0,193.44,4.5,4790
2025-08-12,SKU_服_010,服装热卖商品10,服装,435,1011,57,10,1373.3,0.023,在售,205.0,137.33,4.2,1558
2025-08-13,SKU_美_001,美妆热卖商品1,美妆,0,3366,147,0,0.0,0.0,下架,157.0,123.36,4.4,4854
2025-08-13,SKU_美_002,美妆热卖商品2,美妆,0,6159,229,0,0.0,0.0,下架,218.0,161.28,4.9,314
2025-08-13,SKU_美_003,美妆热卖商品3,美妆,2552,7584,259,56,8790.32,0.0219,在售,221.0,156.97,4.2,866
2025-08-13,SKU_美_004,美妆热卖商品4,美妆,1489,4079,175,39,5562.96,0.0262,在售,208.0,142.64,4.6,2928
2025-08-13,SKU_美_005,美妆热卖商品5,美妆,1334,3425,289,32,3863.68,0.024,在售,144.0,120.74,4.3,2585
2025-08-13,SKU_美_006,美妆热卖商品6,美妆,1616,3979,181,37,6052.83,0.0229,在售,199.0,163.59,4.3,3779
2025-08-13,SKU_美_007,美妆热卖商品7,美妆,959,2818,188,25,3777.25,0.0261,在售,180.0,151.09,4.8,1088
2025-08-13,SKU_美_008,美妆热卖商品8,美妆,2551,5999,312,60,11042.4,0.0235,在售,227.0,184.04,4.7,1713
2025-08-13,SKU_美_009,美妆热卖商品9,美妆,1498,4265,286,32,5521.28,0.0214,在售,214.0,172.54,4.8,2418
2025-08-13,SKU_美_010,美妆热卖商品10,美妆,1079,2414,118,22,2565.64,0.0204,在售,160.0,116.62,4.3,969
2025-08-13,SKU_服_001,服装热卖商品1,服装,0,2930,145,0,0.0,0.0,下架,244.0,173.85,4.3,4990
2025-08-13,SKU_服_002,服装热卖商品2,服装,0,3327,195,0,0.0,0.0,下架,225.0,155.94,4.5,270
2025-08-13,SKU_服_003,服装热卖商品3,服装,519,1058,94,12,1847.04,0.0231,在售,227.0,153.92,4.2,4031
2025-08-13,SKU_服_004,服装热卖商品4,服装,1599,4546,243,46,10333.44,0.0288,在售,267.0,224.64,4.5,2826
2025-08-13,SKU_服_005,服装热卖商品5,服装,1915,4188,251,61,10124.17,0.0319,在售,208.0,165.97,4.7,2129
2025-08-13,SKU_服_006,服装热卖商品6,服装,538,1518,84,12,2418.6,0.0223,在售,255.0,201.55,4.3,703
2025-08-13,SKU_服_007,服装热卖商品7,服装,899,2373,175,20,3926.8,0.0222,在售,251.0,196.34,4.2,2976
2025-08-13,SKU_服_008,服装热卖商品8,服装,1158,2897,235,29,4728.74,0.025,在售,221.0,163.06,4.5,513
2025-08-13,SKU_服_009,服装热卖商品9,服装,1326,2941,195,35,6351.8,0.0264,在售,263.0,181.48,4.5,4790
2025-08-13,SKU_服_010,服装热卖商品10,服装,562,1513,98,10,1455.6,0.0178,在售,205.0,145.56,4.2,1558
2025-08-14,SKU_美_001,美妆热卖商品1,美妆,0,7158,471,0,0.0,0.0,下架,157.0,103.68,4.4,4854
2025-08-14,SKU_美_002,美妆热卖商品2,美妆,0,1727,108,0,0.0,0.0,下架,218.0,156.74,4.9,314
2025-08-14,SKU_美_003,美妆热卖商品3,美妆,1172,3426,138,23,3676.32,0.0196,在售,221.0,159.84,4.2,866
2025-08-14,SKU_美_004,美妆热卖商品4,美妆,1176,3454,167,20,3400.6,0.017,在售,208.0,170.03,4.6,2928
2025-08-14,SKU_美_005,美妆热卖商品5,美妆,1584,3669,174,31,3389.85,0.0196,在售,144.0,109.35,4.3,2585
2025-08-14,SKU_美_006,美妆热卖商品6,美妆,2366,6497,446,38,5164.58,0.0161,在售,199.0,135.91,4.3,3779
2025-08-14,SKU_美_007,美妆热卖商品7,美妆,1314,3140,190,23,3193.55,0.0175,在售,180.0,138.85,4.8,1088
2025-08-14,SKU_美_008,美妆热卖商品8,美妆,2068,4737,435,39,6611.28,0.0189,在售,227.0,169.52,4.7,1713
2025-08-14,SKU_美_009,美妆热卖商品9,美妆,2498,7419,364,59,8816.37,0.0236,在售,214.0,149.43,4.8,2418
2025-08-14,SKU_美_010,美妆热卖商品10,美妆,1728,4597,313,32,4117.44,0.0185,在售,160.0,128.67,4.3,969
2025-08-14,SKU_服_001,服装热卖商品1,服装,0,4574,315,0,0.0,0.0,下架,244.0,189.16,4.3,4990
2025-08-14,SKU_服_002,服装热卖商品2,服装,0,2721,160,0,0.0,0.0,下架,225.0,179.3,4.5,270
2025-08-14,SKU_服_003,服装热卖商品3,服装,499,1054,99,11,1669.91,0.022,在售,227.0,151.81,4.2,4031
2025-08-14,SKU_服_004,服装热卖商品4,服装,1746,3541,347,39,7257.51,0.0223,在售,267.0,186.09,4.5,2826
2025-08-14,SKU_服_005,服装热卖商品5,服装,826,1921,121,24,3848.64,0.0291,在售,208.0,160.36,4.7,2129
2025-08-14,SKU_服_006,服装热卖商品6,服装,499,1016,76,12,2067.84,0.024,在售,255.0,172.32,4.3,703
2025-08-14,SKU_服_007,服装热卖商品7,服装,1670,4439,205,34,5739.88,0.0204,在售,251.0,168.82,4.2,2976
2025-08-14,SKU_服_008,服装热卖商品8,服装,889,2345,162,24,4448.16,0.027,在售,221.0,185.34,4.5,513
2025-08-14,SKU_服_009,服装热卖商品9,服装,1356,2847,140,29,5646.01,0.0214,在售,263.0,194.69,4.5,4790
2025-08-14,SKU_服_010,服装热卖商品10,服装,959,2399,146,31,4784.23,0.0323,在售,205.0,154.33,4.2,1558
2025-08-15,SKU_美_001,美妆热卖商品1,美妆,0,6932,435,0,0.0,0.0,下架,157.0,126.42,4.4,4854
2025-08-15,SKU_美_002,美妆热卖商品2,美妆,0,3641,300,0,0.0,0.0,下架,218.0,146.14,4.9,314
2025-08-15,SKU_美_003,美妆热卖商品3,美妆,1114,2397,225,30,5279.4,0.0269,在售,221.0,175.98,4.2,866
2025-08-15,SKU_美_004,美妆热卖商品4,美妆,764,2269,150,18,2671.74,0.0236,在售,208.0,148.43,4.6,2928
2025-08-15,SKU_美_005,美妆热卖商品5,美妆,2077,6220,305,56,5876.64,0.027,在售,144.0,104.94,4.3,2585
2025-08-15,SKU_美_006,美妆热卖商品6,美妆,2148,6285,468,36,5747.4,0.0168,在售,199.0,159.65,4.3,3779
2025-08-15,SKU_美_007,美妆热卖商品7,美妆,2165,5900,239,44,5272.08,0.0203,在售,180.0,119.82,4.8,1088
2025-08-15,SKU_美_008,美妆热卖商品8,美妆,622,1817,103,13,2285.79,0.0209,在售,227.0,175.83,4.7,1713
2025-08-15,SKU_美_009,美妆热卖商品9,美妆,1247,2654,212,28,3951.08,0.0225,在售,214.0,141.11,4.8,2418
2025-08-15,SKU_美_010,美妆热卖商品10,美妆,1810,5405,181,43,5275.67,0.0238,在售,160.0,122.69,4.3,969
2025-08-15,SKU_服_001,服装热卖商品1,服装,0,1027,57,0,0.0,0.0,下架,244.0,170.93,4.3,4990
2025-08-15,SKU_服_002,服装热卖商品2,服装,0,3124,232,0,0.0,0.0,下架,225.0,162.75,4.5,270
2025-08-15,SKU_服_003,服装热卖商品3,服装,1065,3140,178,31,5597.67,0.0291,在售,227.0,180.57,4.2,4031
2025-08-15,SKU_服_004,服装热卖商品4,服装,979,2062,150,23,4020.63,0.0235,在售,267.0,174.81,4.5,2826
2025-08-15,SKU_服_005,服装热卖商品5,服装,935,1881,116,23,3186.19,0.0246,在售,208.0,138.53,4.7,2129
2025-08-15,SKU_服_006,服装热卖商品6,服装,1683,3644,279,42,7150.5,0.025,在售,255.0,170.25,4.3,703
2025-08-15,SKU_服_007,服装热卖商品7,服装,1626,4652,274,49,10045.0,0.0301,在售,251.0,205.0,4.2,2976
2025-08-15,SKU_服_008,服装热卖商品8,服装,1651,4356,232,36,6213.24,0.0218,在售,221.0,172.59,4.5,513
2025-08-15,SKU_服_009,服装热卖商品9,服装,1042,2771,204,16,2839.84,0.0154,在售,263.0,177.49,4.5,4790
2025-08-15,SKU_服_010,服装热卖商品10,服装,1157,2449,208,34,4710.02,0.0294,在售,205.0,138.53,4.2,1558
2025-08-16,SKU_美_001,美妆热卖商品1,美妆,0,3325,295,0,0.0,0.0,下架,157.0,122.21,4.4,4854
2025-08-16,SKU_美_002,美妆热卖商品2,美妆,0,3604,225,0,0.0,0.0,下架,218.0,166.27,4.9,314
2025-08-16,SKU_美_003,美妆热卖商品3,美妆,1939,4848,203,43,6729.07,0.0222,在售,221.0,156.49,4.2,866
2025-08-16,SKU_美_004,美妆热卖商品4,美妆,1853,3979,392,38,6144.22,0.0205,在售,208.0,161.69,4.6,2928
2025-08-16,SKU_美_005,美妆热卖商品5,美妆,1620,3394,228,39,3806.4,0.0241,在售,144.0,97.6,4.3,2585
2025-08-16,SKU_美_006,美妆热卖商品6,美妆,2105,5377,285,54,8818.74,0.0257,在售,199.0,163.31,4.3,3779
2025-08-16,SKU_美_007,美妆热卖商品7,美妆,2205,4742,473,38,5177.5,0.0172,在售,180.0,136.25,4.8,1088
2025-08-16,SKU_美_008,美妆热卖商品8,美妆,664,1537,115,12,2263.08,0.0181,在售,227.0,188.59,4.7,1713
2025-08-16,SKU_美_009,美妆热卖商品9,美妆,770,2292,131,16,2294.08,0.0208,在售,214.0,143.38,4.8,2418
2025-08-16,SKU_美_010,美妆热卖商品10,美妆,2069,6169,326,45,4716.9,0.0217,在售,160.0,104.82,4.3,969
2025-08-16,SKU_服_001,服装热卖商品1,服装,0,1863,163,0,0.0,0.0,下架,244.0,201.82,4.3,4990
2025-08-16,SKU_服_002,服装热卖商品2,服装,0,2714,174,0,0.0,0.0,下架,225.0,164.92,4.5,270
2025-08-16,SKU_服_003,服装热卖商品3,服装,867,2431,110,19,3571.05,0.0219,在售,227.0,187.95,4.2,4031
2025-08-16,SKU_服_004,服装热卖商品4,服装,1327,3345,281,27,4838.13,0.0203,在售,267.0,179.19,4.5,2826
2025-08-16,SKU_服_005,服装热卖商品5,服装,668,1606,86,13,2059.98,0.0195,在售,208.0,158.46,4.7,2129
2025-08-16,SKU_服_006,服装热卖商品6,服装,1385,2866,204,28,5698.28,0.0202,在售,255.0,203.51,4.3,703
2025-08-16,SKU_服_007,服装热卖商品7,服装,1329,2944,203,31,5093.92,0.0233,在售,251.0,164.32,4.2,2976
2025-08-16,SKU_服_008,服装热卖商品8,服装,1251,3179,182,35,6182.4,0.028,在售,221.0,176.64,4.5,513
2025-08-16,SKU_服_009,服装热卖商品9,服装,835,2019,99,21,4280.43,0.0251,在售,263.0,203.83,4.5,4790
2025-08-16,SKU_服_010,服装热卖商品10,服装,1045,2702,218,29,4974.95,0.0278,在售,205.0,171.55,4.2,1558
2025-08-17,SKU_美_001,美妆热卖商品1,美妆,0,1350,102,0,0.0,0.0,下架,157.0,110.48,4.4,4854
2025-08-17,SKU_美_002,美妆热卖商品2,美妆,0,3701,258,0,0.0,0.0,下架,218.0,181.66,4.9,314
2025-08-17,SKU_美_003,美妆热卖商品3,美妆,2269,4612,409,36,5312.88,0.0159,在售,221.0,147.58,4.2,866
2025-08-17,SKU_美_004,美妆热卖商品4,美妆,2080,5570,361,45,6634.8,0.0216,在售,208.0,147.44,4.6,2928
2025-08-17,SKU_美_005,美妆热卖商品5,美妆,2551,7068,418,48,4565.28,0.0188,在售,144.0,95.11,4.3,2585
2025-08-17,SKU_美_006,美妆热卖商品6,美妆,2402,6424,356,53,7249.34,0.0221,在售,199.0,136.78,4.3,3779
2025-08-17,SKU_美_007,美妆热卖商品7,美妆,2126,5365,296,36,4755.96,0.0169,在售,180.0,132.11,4.8,1088
2025-08-17,SKU_美_008,美妆热卖商品8,美妆,770,1745,82,15,2803.95,0.0195,在售,227.0,186.93,4.7,1713
2025-08-17,SKU_美_009,美妆热卖商品9,美妆,1876,3949,304,35,5127.5,0.0187,在售,214.0,146.5,4.8,2418
2025-08-17,SKU_美_010,美妆热卖商品10,美妆,969,2617,197,24,2597.04,0.0248,在售,160.0,108.21,4.3,969
2025-08-17,SKU_服_001,服装热卖商品1,服装,0,2541,133,0,0.0,0.0,下架,244.0,180.18,4.3,4990
2025-08-17,SKU_服_002,服装热卖商品2,服装,0,3987,248,0,0.0,0.0,下架,225.0,157.19,4.5,270
2025-08-17,SKU_服_003,服装热卖商品3,服装,766,1558,113,19,3500.94,0.0248,在售,227.0,184.26,4.2,4031
2025-08-17,SKU_服_004,服装热卖商品4,服装,1464,3329,227,43,7893.08,0.0294,在售,267.0,183.56,4.5,2826
2025-08-17,SKU_服_005,服装热卖商品5,服装,1411,3786,175,35,5473.65,0.0248,在售,208.0,156.39,4.7,2129
2025-08-17,SKU_服_006,服装热卖商品6,服装,1721,4516,329,41,8015.5,0.0238,在售,255.0,195.5,4.3,703
2025-08-17,SKU_服_007,服装热卖商品7,服装,1882,4456,242,40,8338.0,0.0213,在售,251.0,208.45,4.2,2976
2025-08-17,SKU_服_008,服装热卖商品8,服装,1737,4684,297,49,7835.1,0.0282,在售,221.0,159.9,4.5,513
2025-08-17,SKU_服_009,服装热卖商品9,服装,646,1574,111,17,3721.3,0.0263,在售,263.0,218.9,4.5,4790
2025-08-17,SKU_服_010,服装热卖商品10,服装,1558,4251,251,47,6367.56,0.0302,在售,205.0,135.48,4.2,1558
2025-08-18,SKU_美_001,美妆热卖商品1,美妆,0,3155,199,0,0.0,0.0,下架,157.0,115.48,4.4,4854
2025-08-18,SKU_美_002,美妆热卖商品2,美妆,0,4310,265,0,0.0,0.0,下架,218.0,158.18,4.9,314
2025-08-18,SKU_美_003,美妆热卖商品3,美妆,2155,6179,381,38,6158.28,0.0176,在售,221.0,162.06,4.2,866
2025-08-18,SKU_美_004,美妆热卖商品4,美妆,628,1847,113,15,2502.45,0.0239,在售,208.0,166.83,4.6,2928
2025-08-18,SKU_美_005,美妆热卖商品5,美妆,1827,4346,191,38,3727.42,0.0208,在售,144.0,98.09,4.3,2585
2025-08-18,SKU_美_006,美妆热卖商品6,美妆,1865,5245,262,46,7680.62,0.0247,在售,199.0,166.97,4.3,3779
2025-08-18,SKU_美_007,美妆热卖商品7,美妆,986,2580,99,20,2615.2,0.0203,在售,180.0,130.76,4.8,1088
2025-08-18,SKU_美_008,美妆热卖商品8,美妆,806,1767,108,17,3116.27,0.0211,在售,227.0,183.31,4.7,1713
2025-08-18,SKU_美_009,美妆热卖商品9,美妆,1548,3631,291,46,6908.28,0.0297,在售,214.0,150.18,4.8,2418
2025-08-18,SKU_美_010,美妆热卖商品10,美妆,1741,5049,265,48,6223.2,0.0276,在售,160.0,129.65,4.3,969
2025-08-18,SKU_服_001,服装热卖商品1,服装,0,1316,61,0,0.0,0.0,下架,244.0,193.82,4.3,4990
2025-08-18,SKU_服_002,服装热卖商品2,服装,0,1402,59,0,0.0,0.0,下架,225.0,150.15,4.5,270
2025-08-18,SKU_服_003,服装热卖商品3,服装,1322,3307,225,34,6524.26,0.0257,在售,227.0,191.89,4.2,4031
2025-08-18,SKU_服_004,服装热卖商品4,服装,804,1936,161,18,3814.92,0.0224,在售,267.0,211.94,4.5,2826
2025-08-18,SKU_服_005,服装热卖商品5,服装,724,1647,127,21,3268.86,0.029,在售,208.0,155.66,4.7,2129
2025-08-18,SKU_服_006,服装热卖商品6,服装,1109,2652,126,30,5442.0,0.0271,在售,255.0,181.4,4.3,703
2025-08-18,SKU_服_007,服装热卖商品7,服装,1487,4306,184,39,7865.91,0.0262,在售,251.0,201.69,4.2,2976
2025-08-18,SKU_服_008,服装热卖商品8,服装,490,1305,71,15,2443.95,0.0306,在售,221.0,162.93,4.5,513
2025-08-18,SKU_服_009,服装热卖商品9,服装,624,1410,114,12,2369.52,0.0192,在售,263.0,197.46,4.5,4790
2025-08-18,SKU_服_010,服装热卖商品10,服装,1061,2779,183,20,3351.0,0.0189,在售,205.0,167.55,4.2,1558
2025-08-19,SKU_美_001,美妆热卖商品1,美妆,0,4812,368,0,0.0,0.0,下架,157.0,112.56,4.4,4854
2025-08-19,SKU_美_002,美妆热卖商品2,美妆,0,4008,241,0,0.0,0.0,下架,218.0,162.71,4.9,314
2025-08-19,SKU_美_003,美妆热卖商品3,美妆,1012,2493,175,30,4691.7,0.0296,在售,221.0,156.39,4.2,866
2025-08-19,SKU_美_004,美妆热卖商品4,美妆,2462,6886,445,52,7234.24,0.0211,在售,208.0,139.12,4.6,2928
2025-08-19,SKU_美_005,美妆热卖商品5,美妆,914,2722,99,18,2027.16,0.0197,在售,144.0,112.62,4.3,2585
2025-08-19,SKU_美_006,美妆热卖商品6,美妆,1218,2523,201,26,3725.02,0.0213,在售,199.0,143.27,4.3,3779
2025-08-19,SKU_美_007,美妆热卖商品7,美妆,1046,2807,197,24,3022.08,0.0229,在售,180.0,125.92,4.8,1088
2025-08-19,SKU_美_008,美妆热卖商品8,美妆,943,2042,134,20,3016.0,0.0212,在售,227.0,150.8,4.7,1713
2025-08-19,SKU_美_009,美妆热卖商品9,美妆,2454,6825,360,56,8587.04,0.0228,在售,214.0,153.34,4.8,2418
2025-08-19,SKU_美_010,美妆热卖商品10,美妆,1586,4195,294,38,4692.24,0.024,在售,160.0,123.48,4.3,969
2025-08-19,SKU_服_001,服装热卖商品1,服装,0,3522,173,0,0.0,0.0,下架,244.0,179.86,4.3,4990
2025-08-19,SKU_服_002,服装热卖商品2,服装,0,5152,358,0,0.0,0.0,下架,225.0,178.97,4.5,270
2025-08-19,SKU_服_003,服装热卖商品3,服装,908,2253,162,21,3710.49,0.0231,在售,227.0,176.69,4.2,4031
2025-08-19,SKU_服_004,服装热卖商品4,服装,1216,2646,259,20,3513.0,0.0164,在售,267.0,175.65,4.5,2826
2025-08-19,SKU_服_005,服装热卖商品5,服装,540,1105,67,12,1946.28,0.0222,在售,208.0,162.19,4.7,2129
2025-08-19,SKU_服_006,服装热卖商品6,服装,1309,3382,189,31,6417.31,0.0237,在售,255.0,207.01,4.3,703
2025-08-19,SKU_服_007,服装热卖商品7,服装,1276,3262,248,27,5387.31,0.0212,在售,251.0,199.53,4.2,2976
2025-08-19,SKU_服_008,服装热卖商品8,服装,516,1065,77,10,1578.7,0.0194,在售,221.0,157.87,4.5,513
2025-08-19,SKU_服_009,服装热卖商品9,服装,1004,2448,197,27,5929.2,0.0269,在售,263.0,219.6,4.5,4790
2025-08-19,SKU_服_010,服装热卖商品10,服装,1393,3878,275,30,4212.0,0.0215,在售,205.0,140.4,4.2,1558
2025-08-20,SKU_美_001,美妆热卖商品1,美妆,0,3102,224,0,0.0,0.0,下架,157.0,133.18,4.4,4854
2025-08-20,SKU_美_002,美妆热卖商品2,美妆,0,4069,324,0,0.0,0.0,下架,218.0,172.47,4.9,314
2025-08-20,SKU_美_003,美妆热卖商品3,美妆,835,1871,139,18,3160.62,0.0216,在售,221.0,175.59,4.2,866
2025-08-20,SKU_美_004,美妆热卖商品4,美妆,1061,2278,133,22,3340.48,0.0207,在售,208.0,151.84,4.6,2928
2025-08-20,SKU_美_005,美妆热卖商品5,美妆,1326,2709,192,29,2789.51,0.0219,在售,144.0,96.19,4.3,2585
2025-08-20,SKU_美_006,美妆热卖商品6,美妆,654,1694,123,10,1554.4,0.0153,在售,199.0,155.44,4.3,3779
2025-08-20,SKU_美_007,美妆热卖商品7,美妆,2251,5462,461,52,7494.24,0.0231,在售,180.0,144.12,4.8,1088
2025-08-20,SKU_美_008,美妆热卖商品8,美妆,632,1802,98,12,1898.88,0.019,在售,227.0,158.24,4.7,1713
2025-08-20,SKU_美_009,美妆热卖商品9,美妆,2137,4638,355,46,7129.08,0.0215,在售,214.0,154.98,4.8,2418
2025-08-20,SKU_美_010,美妆热卖商品10,美妆,723,2062,113,18,2305.62,0.0249,在售,160.0,128.09,4.3,969
2025-08-20,SKU_服_001,服装热卖商品1,服装,0,2399,155,0,0.0,0.0,下架,244.0,184.45,4.3,4990
2025-08-20,SKU_服_002,服装热卖商品2,服装,0,4333,315,0,0.0,0.0,下架,225.0,154.19,4.5,270
2025-08-20,SKU_服_003,服装热卖商品3,服装,862,2386,125,19,2876.41,0.022,在售,227.0,151.39,4.2,4031
2025-08-20,SKU_服_004,服装热卖商品4,服装,622,1781,76,15,3150.9,0.0241,在售,267.0,210.06,4.5,2826
2025-08-20,SKU_服_005,服装热卖商品5,服装,1855,5420,394,50,6964.5,0.027,在售,208.0,139.29,4.7,2129
2025-08-20,SKU_服_006,服装热卖商品6,服装,1683,4073,220,53,11303.84,0.0315,在售,255.0,213.28,4.3,703
2025-08-20,SKU_服_007,服装热卖商品7,服装,474,969,78,15,2711.1,0.0316,在售,251.0,180.74,4.2,2976
2025-08-20,SKU_服_008,服装热卖商品8,服装,776,1643,147,16,2773.28,0.0206,在售,221.0,173.33,4.5,513
2025-08-20,SKU_服_009,服装热卖商品9,服装,1371,4088,285,28,6254.64,0.0204,在售,263.0,223.38,4.5,4790
2025-08-20,SKU_服_010,服装热卖商品10,服装,1377,4110,221,31,4870.72,0.0225,在售,205.0,157.12,4.2,1558
2025-08-21,SKU_美_001,美妆热卖商品1,美妆,0,5065,333,0,0.0,0.0,下架,157.0,103.0,4.4,4854
2025-08-21,SKU_美_002,美妆热卖商品2,美妆,0,4832,404,0,0.0,0.0,下架,218.0,162.89,4.9,314
2025-08-21,SKU_美_003,美妆热卖商品3,美妆,1784,3980,197,41,6916.29,0.023,在售,221.0,168.69,4.2,866
2025-08-21,SKU_美_004,美妆热卖商品4,美妆,1189,3048,194,27,3831.3,0.0227,在售,208.0,141.9,4.6,2928
2025-08-21,SKU_美_005,美妆热卖商品5,美妆,1531,3406,221,29,2832.14,0.0189,在售,144.0,97.66,4.3,2585
2025-08-21,SKU_美_006,美妆热卖商品6,美妆,712,1439,127,17,2466.53,0.0239,在售,199.0,145.09,4.3,3779
2025-08-21,SKU_美_007,美妆热卖商品7,美妆,875,2599,114,18,2303.28,0.0206,在售,180.0,127.96,4.8,1088
2025-08-21,SKU_美_008,美妆热卖商品8,美妆,2342,6694,496,64,10233.6,0.0273,在售,227.0,159.9,4.7,1713
2025-08-21,SKU_美_009,美妆热卖商品9,美妆,1760,4181,230,41,7082.34,0.0233,在售,214.0,172.74,4.8,2418
2025-08-21,SKU_美_010,美妆热卖商品10,美妆,1637,4789,170,33,3980.46,0.0202,在售,160.0,120.62,4.3,969
2025-08-21,SKU_服_001,服装热卖商品1,服装,0,1144,84,0,0.0,0.0,下架,244.0,205.04,4.3,4990
2025-08-21,SKU_服_002,服装热卖商品2,服装,0,2203,175,0,0.0,0.0,下架,225.0,165.99,4.5,270
2025-08-21,SKU_服_003,服装热卖商品3,服装,1248,3509,196,26,4515.68,0.0208,在售,227.0,173.68,4.2,4031
2025-08-21,SKU_服_004,服装热卖商品4,服装,1538,3427,278,26,4611.62,0.0169,在售,267.0,177.37,4.5,2826
2025-08-21,SKU_服_005,服装热卖商品5,服装,483,1308,91,12,1736.4,0.0248,在售,208.0,144.7,4.7,2129
2025-08-21,SKU_服_006,服装热卖商品6,服装,872,1984,177,23,4115.16,0.0264,在售,255.0,178.92,4.3,703
2025-08-21,SKU_服_007,服装热卖商品7,服装,1193,2396,141,29,5549.44,0.0243,在售,251.0,191.36,4.2,2976
2025-08-21,SKU_服_008,服装热卖商品8,服装,1279,3338,188,35,5094.25,0.0274,在售,221.0,145.55,4.5,513
2025-08-21,SKU_服_009,服装热卖商品9,服装,950,1976,164,26,4845.36,0.0274,在售,263.0,186.36,4.5,4790
2025-08-21,SKU_服_010,服装热卖商品10,服装,972,2251,102,17,2792.59,0.0175,在售,205.0,164.27,4.2,1558
2025-08-22,SKU_美_001,美妆热卖商品1,美妆,0,4481,318,0,0.0,0.0,下架,157.0,111.98,4.4,4854
2025-08-22,SKU_美_002,美妆热卖商品2,美妆,0,1814,139,0,0.0,0.0,下架,218.0,167.34,4.9,314
2025-08-22,SKU_美_003,美妆热卖商品3,美妆,709,2056,150,18,3175.38,0.0254,在售,221.0,176.41,4.2,866
2025-08-22,SKU_美_004,美妆热卖商品4,美妆,1831,4692,372,41,5561.65,0.0224,在售,208.0,135.65,4.6,2928
2025-08-22,SKU_美_005,美妆热卖商品5,美妆,1704,4880,318,29,3114.89,0.017,在售,144.0,107.41,4.3,2585
2025-08-22,SKU_美_006,美妆热卖商品6,美妆,1801,4198,359,41,6317.69,0.0228,在售,199.0,154.09,4.3,3779
2025-08-22,SKU_美_007,美妆热卖商品7,美妆,1257,3666,223,32,4436.8,0.0255,在售,180.0,138.65,4.8,1088
2025-08-22,SKU_美_008,美妆热卖商品8,美妆,899,2111,158,15,2739.45,0.0167,在售,227.0,182.63,4.7,1713
2025-08-22,SKU_美_009,美妆热卖商品9,美妆,761,1637,166,15,2725.35,0.0197,在售,214.0,181.69,4.8,2418
2025-08-22,SKU_美_010,美妆热卖商品10,美妆,1146,2996,148,23,2512.52,0.0201,在售,160.0,109.24,4.3,969
2025-08-22,SKU_服_001,服装热卖商品1,服装,0,3266,322,0,0.0,0.0,下架,244.0,179.72,4.3,4990
2025-08-22,SKU_服_002,服装热卖商品2,服装,0,4428,324,0,0.0,0.0,下架,225.0,174.5,4.5,270
2025-08-22,SKU_服_003,服装热卖商品3,服装,1059,3114,231,28,4554.2,0.0264,在售,227.0,162.65,4.2,4031
2025-08-22,SKU_服_004,服装热卖商品4,服装,934,2403,132,27,5338.71,0.0289,在售,267.0,197.73,4.5,2826
2025-08-22,SKU_服_005,服装热卖商品5,服装,987,2856,117,33,5623.2,0.0334,在售,208.0,170.4,4.7,2129
2025-08-22,SKU_服_006,服装热卖商品6,服装,1541,3266,303,40,6653.2,0.026,在售,255.0,166.33,4.3,703
2025-08-22,SKU_服_007,服装热卖商品7,服装,738,2134,160,17,3104.88,0.023,在售,251.0,182.64,4.2,2976
2025-08-22,SKU_服_008,服装热卖商品8,服装,1522,3341,301,46,6862.28,0.0302,在售,221.0,149.18,4.5,513
2025-08-22,SKU_服_009,服装热卖商品9,服装,1444,3991,164,29,5998.36,0.0201,在售,263.0,206.84,4.5,4790
2025-08-22,SKU_服_010,服装热卖商品10,服装,453,925,91,11,1640.32,0.0243,在售,205.0,149.12,4.2,1558
2025-08-23,SKU_美_001,美妆热卖商品1,美妆,0,4131,239,0,0.0,0.0,下架,157.0,128.65,4.4,4854
2025-08-23,SKU_美_002,美妆热卖商品2,美妆,0,1742,114,0,0.0,0.0,下架,218.0,156.02,4.9,314
2025-08-23,SKU_美_003,美妆热卖商品3,美妆,804,1653,176,16,2585.92,0.0199,在售,221.0,161.62,4.2,866
2025-08-23,SKU_美_004,美妆热卖商品4,美妆,1400,3954,172,27,4270.32,0.0193,在售,208.0,158.16,4.6,2928
2025-08-23,SKU_美_005,美妆热卖商品5,美妆,2262,5659,460,47,5389.49,0.0208,在售,144.0,114.67,4.3,2585
